ActionID,SensorName,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44
Action13,ARX,-0.9980469,-0.9970703,-1.00293,-1.021973,-1.055176,-1.123535,-1.169922,-1.112793,-0.9091797,-0.7109375,-0.5048828,-0.4584961,-0.440918,-0.2900391,-0.2597656,-0.3017578,-0.2412109,-0.4013672,-0.5463867,-0.6845703,-0.7519531,-0.793457,-0.815918,-0.8256836,-0.8417969,-0.8349609,-0.8369141,-0.8115234,-0.8076172,-0.8398438,-0.8666992,-0.9423828,-0.9970703,-0.9946289,-1.033203,-0.9960938,-0.9990234,-0.9897461,-1.022461,-1.004883,-0.9902344,-0.9985352,-0.9946289,-0.9853516
Action13,ARY,-0.2167969,-0.2133789,-0.2333984,-0.1459961,-0.1298828,-0.3916016,-0.3671875,-0.3061523,-0.3457031,-0.2763672,-0.2519531,-0.293457,-0.3105469,-0.3310547,-0.4418945,-0.3149414,-0.3666992,-0.284668,-0.3637695,-0.371582,-0.4814453,-0.4321289,-0.4829102,-0.465332,-0.4296875,-0.4091797,-0.3930664,-0.3803711,-0.3930664,-0.3378906,-0.3618164,-0.2944336,-0.3925781,-0.3291016,-0.324707,-0.340332,-0.2973633,-0.2802734,-0.2109375,-0.2436523,-0.2021484,-0.2241211,-0.190918,-0.2016602
Action13,ARZ,-0.007324219,-0.02539063,-0.04443359,-0.08740234,0.1420898,0.3525391,0.5898438,0.6264648,0.644043,0.5805664,0.5546875,0.6416016,0.5419922,0.7602539,1.045898,0.7661133,0.984375,0.8808594,0.8642578,0.8022461,0.706543,0.6489258,0.628418,0.6201172,0.5615234,0.5410156,0.5063477,0.4628906,0.3701172,0.3417969,0.3681641,0.3510742,0.284668,0.2265625,0.1474609,0.07324219,-0.03515625,-0.06347656,0.01660156,0.01708984,-0.02197266,-0.04589844,-0.04589844,-0.04345703
Action13,EMG0L,-10,6,3,4,2,3,2,0,4,6,2,3,-4,-8,-5,15,-23,9,-4,-1,12,-2,-14,-2,10,-2,-13,-1,-6,-6,2,8,7,-2,1,4,-6,4,-2,-3,5,1,-7,6
Action13,EMG1L,-2,4,0,-1,2,0,0,0,0,3,-1,-2,0,-3,5,12,-37,4,4,2,9,1,-2,-6,0,2,-5,-2,-4,-12,6,9,6,-3,0,0,-4,2,0,0,0,1,0,1
Action13,EMG2L,0,2,-2,-1,1,-2,-1,0,-1,1,-1,-1,1,-1,5,-1,-28,12,13,5,3,-6,-3,0,-6,1,2,4,-5,-12,9,10,25,-3,0,-1,-2,2,-1,-1,-3,-2,2,0
Action13,EMG3L,-2,2,-1,-1,0,0,-3,0,-2,0,-1,-2,-1,-3,-1,11,-1,11,18,6,-1,-25,-13,-1,-7,-1,-5,8,-6,-19,15,15,27,-3,-1,0,0,1,-3,-2,1,-1,2,-1
Action13,EMG4L,0,0,0,0,-2,-2,0,0,-1,1,0,-2,1,-2,5,17,-23,3,9,0,5,-6,-8,-4,-3,-4,3,3,-5,-16,8,13,20,-6,0,0,1,-1,-2,-3,2,0,1,0
Action13,EMG5L,-2,1,3,1,0,-2,-2,1,0,4,-1,-1,3,-2,-5,1,-20,6,7,-7,6,-3,3,1,3,-6,-4,1,-3,-7,5,8,9,-4,2,2,2,0,-3,-6,1,-3,4,3
Action13,EMG6L,-3,-3,6,1,-2,-2,0,5,6,7,-1,0,1,-2,-3,-4,-21,8,3,-1,5,1,5,2,6,-7,-2,0,-6,-5,0,5,3,-3,1,6,5,8,-3,-7,-1,-2,7,3
Action13,EMG7L,3,-3,6,-2,-5,-1,-2,20,13,5,1,8,0,-5,-2,6,-17,5,1,-3,6,-4,10,-5,15,-8,-4,-2,-2,-3,2,1,4,-2,-1,7,3,6,0,-7,1,-1,5,-2
Action13,EMG0R,0,0,-34,-10,-7,-5,-2,30,-16,-5,-1,5,1,8,1,0,-6,-6,-3,4,-15,3,-3,4,-2,-2,0,3,-2,-4,-6,-6,-2,1,-3,-2,-1,3,-4,9,-16,8,-1,-4
Action13,EMG1R,-5,-2,0,0,9,-3,-14,56,-20,-7,1,17,5,9,3,1,-6,-7,-6,2,-7,-4,6,1,-9,-5,-3,1,1,-4,-5,-1,-4,2,-3,2,4,1,-1,2,-11,3,1,1
Action13,EMG2R,-3,0,10,18,36,-6,-41,97,-24,0,0,36,9,15,4,3,-3,-10,-3,1,-1,-2,8,-4,-10,-10,-8,-1,0,-4,-14,6,1,1,-4,2,3,2,0,-2,-5,-1,-1,0
Action13,EMG3R,-1,-4,3,-6,71,23,-82,102,-67,32,-6,67,14,26,7,-1,-8,-11,6,0,19,-5,5,-16,-13,-29,-13,0,1,-14,-25,15,2,3,-3,4,-2,-2,-1,-4,0,0,-3,0
Action13,EMG4R,0,1,-21,-13,30,-9,-49,91,-40,-9,18,35,11,3,4,3,-6,-8,-8,-1,2,-2,9,-12,5,-9,-7,-1,2,-4,-13,5,2,1,-2,-3,1,0,-2,-5,-1,-2,-1,-1
Action13,EMG5R,-1,1,-15,-11,18,-15,-26,58,-26,-9,17,18,5,0,1,1,-4,-9,-5,-2,-1,0,11,-1,-4,-3,-5,0,-1,-4,-6,-3,-1,-5,-1,-4,2,3,-5,1,-5,-1,2,-6
Action13,EMG6R,2,-4,-12,11,3,-19,-12,27,-14,-8,-22,20,17,15,-6,6,10,-16,4,5,-3,20,-3,-22,-17,-15,-27,2,-2,17,-12,-8,-4,-44,21,-6,0,10,-18,-13,-6,-7,-7,-24
Action13,EMG7R,2,-2,-13,0,1,-4,-2,22,-10,-10,-7,7,6,17,-1,2,6,-4,-3,-15,-40,13,5,2,9,5,4,-6,-3,-11,-5,-1,-4,-1,-9,-1,0,12,-3,3,-32,10,1,-5
Action13,GLX,-6,-2.375,5.625,0.0625,-11.5,-6.0625,25.3125,12.8125,7.5,-1.0625,-3.5,-6.0625,-5.875,-0.375,-5,-26.6875,-30.375,-49.3125,-54.375,-38,-31.0625,-23.4375,3.4375,0.75,-1.6875,4.625,0.75,0.4375,1.25,5.5,40.6875,50.5625,46.4375,31.25,38.125,50,22.25,-38.8125,-91.75,-12.75,8.9375,17,32.25,19.0625
Action13,GLY,-6,-2.375,5.625,0.0625,-11.5,-6.0625,25.3125,12.8125,7.5,-1.0625,-3.5,-6.0625,-5.875,-0.375,-5,-26.6875,-30.375,-49.3125,-54.375,-38,-31.0625,-23.4375,3.4375,0.75,-1.6875,4.625,0.75,0.4375,1.25,5.5,40.6875,50.5625,46.4375,31.25,38.125,50,22.25,-38.8125,-91.75,-12.75,8.9375,17,32.25,19.0625
Action13,GLZ,-6,-2.375,5.625,0.0625,-11.5,-6.0625,25.3125,12.8125,7.5,-1.0625,-3.5,-6.0625,-5.875,-0.375,-5,-26.6875,-30.375,-49.3125,-54.375,-38,-31.0625,-23.4375,3.4375,0.75,-1.6875,4.625,0.75,0.4375,1.25,5.5,40.6875,50.5625,46.4375,31.25,38.125,50,22.25,-38.8125,-91.75,-12.75,8.9375,17,32.25,19.0625
Action13,GRX,3.25,-3.4375,-5.625,48,77.5625,-7.4375,37.4375,34.25,18.875,46.6875,22.6875,-12.5,-8.1875,7.9375,5.9375,-14.375,-8.125,-17.5625,-59,-52.125,-16.4375,-12.375,-21.5625,-4.8125,3.25,-3.625,5.125,10.0625,11.375,-1,-30.3125,-49.25,-11.625,1.9375,-16.125,-18.1875,-4.5625,-5.9375,-1.3125,8.6875,-4.75,-14,-7.625,-3.1875
Action13,GRY,3.25,-3.4375,-5.625,48,77.5625,-7.4375,37.4375,34.25,18.875,46.6875,22.6875,-12.5,-8.1875,7.9375,5.9375,-14.375,-8.125,-17.5625,-59,-52.125,-16.4375,-12.375,-21.5625,-4.8125,3.25,-3.625,5.125,10.0625,11.375,-1,-30.3125,-49.25,-11.625,1.9375,-16.125,-18.1875,-4.5625,-5.9375,-1.3125,8.6875,-4.75,-14,-7.625,-3.1875
Action13,GRZ,3.25,-3.4375,-5.625,48,77.5625,-7.4375,37.4375,34.25,18.875,46.6875,22.6875,-12.5,-8.1875,7.9375,5.9375,-14.375,-8.125,-17.5625,-59,-52.125,-16.4375,-12.375,-21.5625,-4.8125,3.25,-3.625,5.125,10.0625,11.375,-1,-30.3125,-49.25,-11.625,1.9375,-16.125,-18.1875,-4.5625,-5.9375,-1.3125,8.6875,-4.75,-14,-7.625,-3.1875
Action13,ORL,8.499791,8.492565,8.499813,8.502488,8.473487,8.44029,8.462173,8.46287,8.445227,8.383013,8.332563,8.293414,8.2848,8.320175,8.369706,8.26485,8.03609,7.558434,7.012775,6.531744,6.349912,6.230929,6.18104,6.168696,6.155411,6.164495,6.176457,6.185414,6.209126,6.269567,6.429016,6.653874,6.884505,7.332545,7.592923,7.811682,7.98388,8.122271,8.23927,8.346106,8.422407,8.453827,8.479779,8.496139
Action13,OPL,7.102676,7.10274,7.103251,7.102395,7.10628,7.104139,7.101204,7.095257,7.095843,7.09927,7.10495,7.11121,7.116066,7.120067,7.10972,7.053995,7.009389,6.943245,6.823784,6.61708,6.520329,6.476278,6.482281,6.511197,6.544001,6.544706,6.538033,6.534405,6.538769,6.568443,6.630586,6.702312,6.774695,6.87927,6.921522,6.950427,6.969923,7.005297,7.03578,7.064566,7.070793,7.089027,7.098957,7.105656
Action13,OYL,8.114113,8.114729,8.114335,8.114605,8.102534,8.085058,8.079379,8.048808,8.020008,7.95057,7.90265,7.870918,7.870605,7.917965,7.966979,7.930963,7.739241,7.319929,6.830123,6.405448,6.243225,6.141876,6.087409,6.057305,6.051279,6.053028,6.060898,6.070664,6.095737,6.157065,6.2876,6.451964,6.621932,7.007399,7.225872,7.380852,7.500849,7.673964,7.999223,8.179316,8.248144,8.262052,8.236449,8.211797
Action13,ORR,2.532865,2.513327,2.485433,2.457383,2.655752,3.269,3.824527,4.159471,4.306221,4.440298,4.503985,4.499064,4.47274,4.461933,4.466897,4.428218,4.408745,4.384529,4.28105,4.198783,4.128083,4.06728,4.016201,3.989264,3.988628,3.99144,3.993489,4.004625,3.989033,3.936993,3.760312,3.552384,3.260515,3.117933,2.98309,2.861397,2.697946,2.524523,2.372242,2.271643,2.274004,2.294022,2.336206,2.365603
Action13,OPR,7.173002,7.17266,7.170382,7.193629,7.1786,7.056889,6.825397,6.482552,6.099596,5.659742,5.397193,5.261343,5.253215,5.332093,5.342801,5.388373,5.474668,5.628325,5.845297,5.991076,6.122909,6.270351,6.344153,6.390615,6.411129,6.406534,6.396686,6.395691,6.418185,6.484128,6.608434,6.723313,6.857082,6.934193,6.99471,7.043713,7.098542,7.136377,7.155813,7.175273,7.185403,7.186233,7.183129,7.183164
Action13,OYR,2.764679,2.745137,2.728065,2.674927,2.651886,3.264422,3.786721,4.099848,4.257933,4.347273,4.373107,4.387366,4.388072,4.353868,4.33195,4.325677,4.301803,4.267937,4.236093,4.244183,4.230242,4.200514,4.183824,4.171048,4.158602,4.164876,4.166682,4.161592,4.12328,4.054659,3.892163,3.735826,3.484103,3.326773,3.198348,3.10386,2.956076,2.792967,2.639379,2.529186,2.524959,2.567553,2.632771,2.671458
Action14,ALX,-0.984375,-0.9790039,-0.9833984,-0.9716797,-0.9863281,-0.9628906,-0.9594727,-0.9619141,-0.9677734,-0.9868164,-0.9536133,-0.9746094,-1.023926,-1.044434,-1.000488,-0.9116211,-0.9233398,-0.8500977,-0.8129883,-0.8056641,-0.8432617,-0.8554688,-0.8564453,-0.8466797,-0.8457031,-0.8320313,-0.8330078,-0.8710938,-0.8847656,-0.9399414,-0.9394531,-0.9951172,-0.9467773,-0.972168,-0.9716797,-0.9643555,-0.9692383,-0.9702148,-0.9467773,-0.9580078,-0.9599609,-0.9775391,-0.9604492,-0.9731445
Action14,ALY,0.1806641,0.1967773,0.1806641,0.1860352,0.1787109,0.1821289,0.1923828,0.1743164,0.1855469,0.2099609,0.2431641,0.269043,0.175293,0.2700195,0.2900391,0.4145508,0.3945313,0.309082,0.2431641,0.4248047,0.4291992,0.4399414,0.4306641,0.409668,0.3959961,0.3901367,0.3491211,0.362793,0.3759766,0.4106445,0.3291016,0.3466797,0.387207,0.3500977,0.3144531,0.300293,0.3022461,0.2387695,0.2470703,0.2490234,0.2626953,0.230957,0.2446289,0.2290039
Action14,ALZ,-0.1191406,-0.1166992,-0.1240234,-0.1450195,-0.1264648,-0.1347656,-0.1425781,-0.1279297,-0.1259766,-0.1386719,-0.1723633,-0.3017578,-0.09277344,0.1147461,0.1865234,0.2412109,0.2109375,0.1860352,0.1777344,0.2338867,0.4155273,0.394043,0.3613281,0.3671875,0.3549805,0.2905273,0.2470703,0.237793,0.2441406,0.1313477,0.1040039,-0.01269531,-0.07519531,-0.09375,-0.1176758,-0.09716797,-0.09521484,-0.07861328,-0.128418,-0.1289063,-0.128418,-0.1274414,-0.1386719,-0.1181641
Action14,ARX,-1.064453,-1.098633,-1.147949,-1.036621,-0.8037109,-0.5981445,-0.5507813,-0.4213867,-0.2167969,-0.3515625,-0.1303711,-0.09033203,-0.3666992,-0.5068359,-0.6948242,-0.8134766,-0.8569336,-0.8554688,-0.8691406,-0.8730469,-0.8510742,-0.8613281,-0.8510742,-0.8496094,-0.8378906,-0.8666992,-0.8652344,-0.9370117,-0.9541016,-1.027832,-0.9902344,-1.012207,-0.9833984,-1.015625,-1.00293,-1.025391,-0.980957,-0.9941406,-1.004395,-1.000977,-1.000977,-0.9970703,-1.004395,-1.008301
Action14,ARY,-0.2880859,-0.3583984,-0.3549805,-0.4350586,-0.3398438,-0.425293,-0.2700195,-0.2348633,-0.2724609,-0.3642578,-0.2958984,-0.3837891,-0.3330078,-0.4057617,-0.3447266,-0.480957,-0.4228516,-0.4926758,-0.4858398,-0.3852539,-0.4282227,-0.3461914,-0.3754883,-0.3959961,-0.3979492,-0.3212891,-0.331543,-0.2910156,-0.3305664,-0.3325195,-0.3105469,-0.3271484,-0.2739258,-0.2998047,-0.2456055,-0.2280273,-0.2329102,-0.2216797,-0.2143555,-0.2275391,-0.215332,-0.2246094,-0.2075195,-0.2158203
Action14,ARZ,0.2822266,0.3735352,0.4521484,0.7138672,0.7519531,0.7177734,0.6645508,0.5629883,0.4555664,0.9887695,0.5341797,0.8481445,0.8222656,0.8354492,0.7680664,0.6796875,0.7363281,0.5385742,0.5170898,0.527832,0.5273438,0.4609375,0.4580078,0.4506836,0.4052734,0.3505859,0.3481445,0.3374023,0.3295898,0.2119141,0.1796875,0.1176758,0.03125,0.009277344,0.002441406,0.03369141,0.03613281,0.006835938,-0.005371094,-0.01269531,-0.0009765625,-0.001953125,0,0.002441406
Action14,EMG0L,1,5,-4,-2,-1,5,-2,-2,-8,-4,-7,8,-6,12,-12,-1,0,3,2,-15,-11,11,13,1,-4,1,-6,-2,-12,-12,-4,-1,-11,1,2,5,15,24,-8,-11,-4,0,3,-8
Action14,EMG1L,-1,3,-2,-1,1,1,0,-2,-3,-2,-6,0,15,-3,-16,3,-3,-6,-4,2,-11,-1,-1,5,1,3,-6,-3,-13,-6,2,-2,-6,-3,1,-5,3,0,-1,-3,1,1,0,-4
Action14,EMG2L,0,1,-2,0,0,-1,-1,-2,-1,0,-6,-13,-3,-8,-18,0,-5,-2,-7,-4,6,-6,-2,3,3,4,-10,-4,-12,-1,6,1,-4,-1,1,-3,0,-2,-1,-2,-1,1,-2,-1
Action14,EMG3L,0,-1,-1,-1,0,-1,-1,-3,-1,-2,2,-14,30,-5,-39,1,-7,-2,-3,-2,19,-7,-8,3,8,7,-13,-4,-6,-2,11,3,0,0,0,0,0,-4,-2,-2,-3,-2,0,-1
Action14,EMG4L,-1,1,-3,0,2,0,-3,-2,-2,-2,-10,0,14,-3,-22,-2,3,4,-9,-5,-1,-5,-5,4,3,2,-10,-1,-15,-9,11,4,-1,-2,-1,-1,0,-6,-1,-1,-1,-1,0,-1
Action14,EMG5L,-1,12,-5,6,-1,1,-8,2,-1,-1,-7,5,3,-1,-15,-6,4,4,1,-4,-14,-3,-8,-1,2,1,-2,0,-10,-11,9,8,0,-5,-5,1,1,-4,-1,-1,1,0,1,2
Action14,EMG6L,-8,24,-11,13,2,1,-17,7,1,-1,-2,1,-2,1,-20,-4,1,1,5,1,-18,-6,-11,-3,-2,0,-3,-3,-8,-6,6,13,1,-7,-6,3,2,-10,-4,0,2,1,3,2
Action14,EMG7L,-8,18,-9,11,-1,2,-12,7,1,1,-2,5,-4,3,-9,-3,2,-2,9,12,-15,1,1,-3,0,0,-2,-1,-7,-5,2,9,-2,-4,-4,11,1,-6,-6,-3,1,1,5,-2
Action14,EMG0R,-20,1,10,-11,15,0,3,-1,-3,-4,-1,0,0,-5,4,10,-7,10,6,-14,1,-16,-5,5,-1,-4,-5,11,3,-5,0,-4,4,4,3,0,2,14,6,-11,0,-17,6,-1
Action14,EMG1R,-24,-6,4,-20,29,-3,6,7,-3,-1,-3,1,3,-7,11,0,-2,6,3,-8,8,-4,-3,1,-2,-6,-9,6,4,-10,1,-2,1,2,1,1,-3,2,3,-5,0,-6,1,0
Action14,EMG2R,-42,13,1,-29,54,-5,20,23,-1,-4,-1,5,5,-13,17,0,2,12,11,-10,8,3,-4,1,-2,-3,-11,0,3,-10,4,-3,-3,2,1,0,-1,0,1,-2,0,-3,1,-1
Action14,EMG3R,-70,40,-67,-55,77,23,73,38,14,-7,-3,9,7,-32,34,6,-8,54,33,17,11,5,3,-5,2,-3,-15,2,2,-14,5,1,-3,-4,0,0,0,1,-1,-1,-1,-2,0,-3
Action14,EMG4R,-45,-29,-37,-81,34,12,30,32,-6,4,-2,2,9,-9,16,8,-11,2,-5,-6,17,19,4,-3,0,-3,-11,4,2,-13,2,-1,-1,1,0,1,1,1,-1,0,-1,-1,1,-4
Action14,EMG5R,-16,-11,-9,-41,25,11,9,20,-2,-12,-3,0,9,1,12,17,-1,7,-8,-13,3,-5,-3,-7,-1,-1,-9,0,3,-11,-2,-5,1,-3,-3,2,5,0,-2,-4,0,4,1,-6
Action14,EMG6R,1,13,1,-11,12,10,0,35,-13,-30,-2,-4,6,-4,-12,2,65,24,31,-8,-42,-55,-2,1,-4,5,-10,-26,-2,-16,-9,-26,4,-1,-7,-27,34,-49,-17,2,6,13,0,-6
Action14,EMG7R,-7,-1,-2,-12,11,3,3,11,-8,-11,-4,0,2,-2,-5,48,-14,33,-1,-40,18,-24,-9,-5,-1,-3,-2,8,3,-1,2,-10,3,7,4,1,-3,25,11,-22,-2,-20,10,-2
Action14,GLX,2.5625,10.1875,11.3125,10.75,3.1875,6.125,-0.0625,-3.5,-5.75,-4.8125,10.75,-58.875,-70.3125,-26.375,-37.9375,-35.625,-9.4375,0.625,11.9375,-6.375,-14.0625,2,0.375,-0.1875,-1.5625,0.4375,24.6875,47.75,44.375,40.875,44.75,51.1875,0.25,-12.125,2.1875,13.4375,-1.1875,-17.3125,-1.5,15.75,13.8125,-2.5625,-3.5625,-0.375
Action14,GLY,2.5625,10.1875,11.3125,10.75,3.1875,6.125,-0.0625,-3.5,-5.75,-4.8125,10.75,-58.875,-70.3125,-26.375,-37.9375,-35.625,-9.4375,0.625,11.9375,-6.375,-14.0625,2,0.375,-0.1875,-1.5625,0.4375,24.6875,47.75,44.375,40.875,44.75,51.1875,0.25,-12.125,2.1875,13.4375,-1.1875,-17.3125,-1.5,15.75,13.8125,-2.5625,-3.5625,-0.375
Action14,GLZ,2.5625,10.1875,11.3125,10.75,3.1875,6.125,-0.0625,-3.5,-5.75,-4.8125,10.75,-58.875,-70.3125,-26.375,-37.9375,-35.625,-9.4375,0.625,11.9375,-6.375,-14.0625,2,0.375,-0.1875,-1.5625,0.4375,24.6875,47.75,44.375,40.875,44.75,51.1875,0.25,-12.125,2.1875,13.4375,-1.1875,-17.3125,-1.5,15.75,13.8125,-2.5625,-3.5625,-0.375
Action14,GRX,25.8125,30.6875,37.5625,35.5,37.9375,42.1875,29,-20,0.5,6.75,16.3125,-17.9375,-36.6875,-58.875,-51.4375,-24.75,-30.625,-9.0625,-0.1875,-2.5625,-6.8125,3,-6.125,8.3125,14.3125,1.4375,-14.875,-32.1875,-23.625,2.5,-23.6875,-32.75,-20.25,8.25,13.8125,7.375,12.625,1.25,-1.75,-2.6875,-3.1875,-3.8125,-0.375,1.375
Action14,GRY,25.8125,30.6875,37.5625,35.5,37.9375,42.1875,29,-20,0.5,6.75,16.3125,-17.9375,-36.6875,-58.875,-51.4375,-24.75,-30.625,-9.0625,-0.1875,-2.5625,-6.8125,3,-6.125,8.3125,14.3125,1.4375,-14.875,-32.1875,-23.625,2.5,-23.6875,-32.75,-20.25,8.25,13.8125,7.375,12.625,1.25,-1.75,-2.6875,-3.1875,-3.8125,-0.375,1.375
Action14,GRZ,25.8125,30.6875,37.5625,35.5,37.9375,42.1875,29,-20,0.5,6.75,16.3125,-17.9375,-36.6875,-58.875,-51.4375,-24.75,-30.625,-9.0625,-0.1875,-2.5625,-6.8125,3,-6.125,8.3125,14.3125,1.4375,-14.875,-32.1875,-23.625,2.5,-23.6875,-32.75,-20.25,8.25,13.8125,7.375,12.625,1.25,-1.75,-2.6875,-3.1875,-3.8125,-0.375,1.375
Action14,ORL,8.400675,8.396167,8.388854,8.38852,8.359938,8.362866,8.366048,8.365108,8.365958,8.377439,8.427282,8.430222,8.322747,7.906807,7.336971,6.836255,6.510602,6.393104,6.364978,6.364297,6.295746,6.27695,6.272133,6.267171,6.273856,6.298118,6.392192,6.569002,6.754794,7.076974,7.272347,7.501584,7.763462,7.847916,8.021164,8.129386,8.186529,8.163957,8.119923,8.122279,8.1239,8.123861,8.147331,8.181444
Action14,OPL,7.139355,7.13908,7.13842,7.136208,7.133611,7.133373,7.131698,7.132358,7.132975,7.135104,7.136569,7.11577,7.08896,7.063707,7.016876,6.90308,6.679082,6.553776,6.53609,6.562157,6.600745,6.610249,6.608474,6.605796,6.603535,6.614285,6.643192,6.684688,6.735753,6.835116,6.881835,6.934996,6.984395,6.998678,7.015535,7.022768,7.021624,7.029733,7.044822,7.05028,7.049222,7.058445,7.066398,7.073092
Action14,OYL,8.098496,8.08009,8.055688,8.04149,7.995754,7.991593,7.989075,7.990815,7.999712,8.025247,8.059706,8.118419,8.136441,7.797495,7.267757,6.806892,6.47864,6.334628,6.283374,6.2671,6.248829,6.229932,6.216812,6.212558,6.221517,6.248543,6.327209,6.4487,6.569141,6.800267,6.933878,7.089402,7.309937,7.411007,7.600297,7.696433,7.747146,7.752067,7.747768,7.729805,7.723114,7.713361,7.741307,7.784886
Action14,ORR,3.201291,3.612802,3.956403,4.222356,4.349975,4.427186,4.486532,4.477842,4.447627,4.457491,4.481937,4.458941,4.386186,4.274748,4.159458,4.067326,4.03732,3.992331,3.978782,3.987863,3.969763,3.967446,3.956293,3.959018,3.968259,3.938664,3.860207,3.680743,3.527548,3.350651,3.233298,3.097281,2.96136,2.78466,2.68227,2.608356,2.594927,2.629975,2.675922,2.711394,2.737808,2.740525,2.739294,2.736891
Action14,OPR,7.064289,6.928992,6.711327,6.315238,5.976048,5.638266,5.337454,5.131356,5.093066,5.128476,5.152613,5.246235,5.500297,5.725746,5.944016,6.169837,6.274278,6.364796,6.403405,6.433154,6.440349,6.441506,6.441657,6.442019,6.459343,6.500376,6.571975,6.69902,6.803491,6.928354,6.988436,7.024764,7.05522,7.092536,7.116683,7.13517,7.149398,7.160361,7.161822,7.159849,7.155932,7.153172,7.152392,7.154011
Action14,OYR,3.338362,3.717695,4.019047,4.25495,4.347188,4.388629,4.391688,4.394731,4.374159,4.358607,4.343987,4.350412,4.313845,4.270377,4.236801,4.228236,4.246346,4.264905,4.260716,4.264779,4.261795,4.245562,4.247976,4.246181,4.228204,4.181601,4.111343,3.96112,3.839231,3.64781,3.545988,3.45706,3.356948,3.183522,3.05566,2.965473,2.935037,2.952603,3.001741,3.044172,3.078416,3.089636,3.091186,3.088222
Action15,ALX,-0.9790039,-0.9516602,-0.9453125,-1.038574,-1.043457,-1.043945,-0.9780273,-0.9003906,-0.847168,-0.8144531,-0.8574219,-0.8100586,-0.8305664,-0.8261719,-0.8320313,-0.8354492,-0.8188477,-0.8173828,-0.8613281,-0.9038086,-0.9125977,-0.9003906,-0.9858398,-0.9624023,-0.9516602,-0.9912109,-0.9648438,-0.9672852,-0.9589844,-0.987793,-0.9438477,-0.9516602,-0.9580078,-0.9648438,-0.9550781,-0.9628906,-0.9633789,-0.9570313,-0.9711914,-0.949707,-0.9711914,-0.9731445,-0.9614258,-0.9716797
Action15,ALY,0.2143555,0.2353516,0.2592773,0.3149414,0.2573242,0.3095703,0.3632813,0.3266602,0.3017578,0.347168,0.3896484,0.3701172,0.3974609,0.4057617,0.3969727,0.418457,0.402832,0.4082031,0.3911133,0.4130859,0.3803711,0.3491211,0.4077148,0.3857422,0.3325195,0.2705078,0.2670898,0.2353516,0.1972656,0.1977539,0.1801758,0.2392578,0.2490234,0.1367188,0.1938477,0.1831055,0.1992188,0.2094727,0.2021484,0.1977539,0.1958008,0.1933594,0.2099609,0.2084961
Action15,ALZ,-0.1279297,-0.1206055,-0.175293,-0.1879883,0.0625,0.2431641,0.2412109,0.1918945,0.168457,0.2397461,0.3276367,0.3867188,0.4272461,0.4213867,0.4072266,0.3798828,0.3408203,0.2368164,0.2016602,0.1801758,0.08398438,0.01025391,-0.05615234,-0.06445313,-0.09912109,-0.2290039,-0.21875,-0.1381836,-0.1533203,-0.1928711,-0.2080078,-0.2192383,-0.2041016,-0.175293,-0.1655273,-0.1772461,-0.1713867,-0.1772461,-0.168457,-0.1816406,-0.1513672,-0.1542969,-0.1533203,-0.1577148
Action15,ARX,-0.5053711,-0.02441406,-0.4150391,-0.1474609,-0.3466797,-0.4814453,-0.6240234,-0.8110352,-0.8632813,-0.9111328,-0.8740234,-0.8657227,-0.8657227,-0.8603516,-0.8408203,-0.8413086,-0.8481445,-0.8896484,-0.8657227,-0.9389648,-0.9882813,-0.9838867,-1.032715,-1.013672,-0.9995117,-0.9916992,-0.9853516,-1.007813,-0.984375,-1.012695,-1.036133,-0.9799805,-0.9960938,-0.9975586,-0.9995117,-0.9985352,-0.9960938,-1,-0.9907227,-0.9951172,-1.015625,-0.9873047,-1.003418,-1.01123
Action15,ARY,-0.4003906,-0.2949219,-0.4033203,-0.1928711,-0.3251953,-0.2412109,-0.2939453,-0.4155273,-0.4975586,-0.359375,-0.4301758,-0.371582,-0.3339844,-0.3330078,-0.3354492,-0.3496094,-0.3442383,-0.3491211,-0.3041992,-0.362793,-0.3046875,-0.3793945,-0.3540039,-0.315918,-0.2832031,-0.2641602,-0.2333984,-0.2338867,-0.2304688,-0.2138672,-0.2255859,-0.2158203,-0.199707,-0.2036133,-0.2021484,-0.2094727,-0.1904297,-0.2182617,-0.2255859,-0.2075195,-0.2060547,-0.1987305,-0.1923828,-0.2109375
Action15,ARZ,0.6342773,0.7216797,1.000488,0.7983398,0.8007813,0.7558594,0.762207,0.7910156,0.7900391,0.6694336,0.5893555,0.5712891,0.5463867,0.512207,0.4731445,0.4282227,0.3701172,0.3652344,0.2978516,0.2700195,0.2138672,0.1157227,0.1401367,0.1035156,0.02099609,-0.03662109,-0.01416016,-0.004882813,-0.01757813,-0.02099609,-0.02050781,-0.04345703,-0.02587891,-0.04199219,-0.04833984,-0.03710938,-0.02392578,-0.06494141,-0.02050781,-0.02392578,-0.02490234,-0.03076172,-0.007324219,-0.01367188
Action15,EMG0L,-28,1,17,9,0,2,13,-2,-5,1,6,0,7,-9,8,3,2,-20,3,2,-4,10,-15,-2,-6,16,-6,-16,-1,-4,36,-9,-2,-19,19,0,-20,-2,0,-11,-1,-24,-2,-14
